track_uri,track_name,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:1JZZkORheU1RpGqJdZ77WL,"It Must Have Been Love - From the Film ""Pretty Woman""",Y-Generation,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609
spotify:track:5ypunzPiaqEAOZxJ1tbgf1,Treat Me Right - Single Version / 2005 Remaster,Y-Generation,0.571,0.775,2,-4.314,0,0.0433,0.0275,3.14e-05,0.0642,0.442,135.703
spotify:track:2kDH08boXJyhKMl5hnZbrE,Love of a Lifetime,Y-Generation,0.472,0.48,1,-11.893,1,0.0308,0.000204,0.00275,0.0914,0.126,123.023
spotify:track:2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),Y-Generation,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202
spotify:track:2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,Y-Generation,0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932
spotify:track:0LzeivEHO16a8eBQGlpVkE,Love Shack - Edit; 2019 Remaster,Y-Generation,0.704,0.828,5,-7.304,0,0.0514,0.11,0.0,0.747,0.866,133.496
spotify:track:2bxY1baYlyXNzmjOkFvqId,New Sensation,Y-Generation,0.68,0.967,4,-2.771,1,0.0664,0.0661,1.75e-06,0.0808,0.895,115.748
spotify:track:6XYbMGvtl6tlPoGWaiH7EY,Baby Be Mine,Y-Generation,0.843,0.483,11,-10.288,0,0.095,0.0848,7.63e-06,0.0741,0.665,109.588
spotify:track:2hWI9GNr3kBrxZ7Mphho4Q,Lucky Star,Y-Generation,0.793,0.627,4,-10.599,0,0.0431,0.266,7.1e-05,0.145,0.963,117.203
spotify:track:2SJW2HmmOJBVAE3slly9UM,Never Give You Up,Y-Generation,0.698,0.827,6,-10.733,1,0.0572,0.00115,0.016,0.0371,0.914,113.03
spotify:track:4UXE0ZLGIoLUOFqTECzoQe,Pronta Entrega,Y-Generation,0.774,0.615,2,-7.614,0,0.0314,0.181,0.0107,0.141,0.703,136.851
spotify:track:3vrm4dNThrhQ0BArrLIUOV,Somebody's Watching Me,Y-Generation,0.712,0.857,1,-4.922,0,0.052,0.0855,9.98e-05,0.0723,0.207,124.963
spotify:track:7s0CqOvyKGkyPLl6N2Bg9I,Kiss Me (1985),Y-Generation,0.75,0.714,1,-10.835,1,0.0364,0.0399,0.000632,0.242,0.727,122.355
spotify:track:2eKuTki5i6iuxgzDHyqD6Q,In A Big Country - Radio Edit,Y-Generation,0.592,0.881,4,-7.828,1,0.06,0.021,1.75e-05,0.122,0.649,125.87
spotify:track:2ZqT3GcisHUBsEaqhLGHwU,Break My Stride,Y-Generation,0.901,0.654,10,-10.15,1,0.0655,0.2,0.0,0.165,0.781,110.131
spotify:track:5ezpnSlzlQaZfyZc8Wn2dV,Way Cool Jr.,Y-Generation,0.533,0.896,9,-8.11,1,0.055,0.0292,0.00191,0.339,0.324,89.618
spotify:track:7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,Y-Generation,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02
spotify:track:1PQzZbitOJ6XPFg7FFzsKQ,El amor después del amor,Y-Generation,0.641,0.797,7,-6.536,1,0.0431,0.00357,3.25e-05,0.0279,0.655,94.884
spotify:track:5prTs2HAw2G4idHZyeFp8o,Total Eclipse of the Heart,Y-Generation,0.435,0.658,8,-8.179,1,0.0661,0.195,0.0,0.102,0.184,130.276
spotify:track:0jbKh0Er1QmkseaND9Tlai,Maraththa Vechchavan,Y-Generation,0.719,0.524,7,-9.756,1,0.0319,0.772,6.3e-06,0.214,0.689,81.665
spotify:track:1rd6GujNvOYQaXnaLrmEXH,Bizarre Love Triangle,Y-Generation,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506
spotify:track:6twIBPybEvGydyNzNz89FT,Land of Confusion - 2007 Remaster,Y-Generation,0.613,0.928,1,-7.607,1,0.0396,0.016,0.000443,0.334,0.67,115.169
spotify:track:2xUbS8FxcZrvSVMHTz8UhC,"Meet Me Half Way - From ""Over The Top"" Soundtrack",Y-Generation,0.629,0.495,4,-9.058,1,0.026,0.0686,0.0,0.197,0.295,117.246
spotify:track:7ip2lBrKUjkb69I8isyqPm,El Farolito,Y-Generation,0.732,0.94,0,-5.567,0,0.0537,0.0432,0.00249,0.0556,0.925,123.634
spotify:track:1vTDAqinJpphQVTzB0ohlU,Tempted,Y-Generation,0.73,0.443,6,-10.128,0,0.0271,0.115,0.000119,0.0818,0.543,93.822
spotify:track:61HGj25ENxWMuSYibZfqyM,Square Rooms,Y-Generation,0.747,0.674,9,-11.686,1,0.031,0.244,0.0819,0.0838,0.746,124.289
spotify:track:4qqnW082RPBE1k85Y7JzmE,"Maniac - From ""Flashdance""",Y-Generation,0.605,0.757,3,-5.897,0,0.0554,0.0396,2.6e-06,0.0447,0.828,157.714
spotify:track:7aooJgjXqpnPtQB3YGuKlO,Love Can't Turn Around (feat. Jules Buckley & The Heritage Orchestra),Y-Generation,0.655,0.888,11,-5.49,1,0.0554,0.00788,0.000335,0.071,0.676,120.046
spotify:track:4jRWsQp0nJZsQ9EbjEO82g,Rock This Town - Single Edit/24 Bit Mastering/ Digital Remaster/1999,Y-Generation,0.25,0.937,2,-5.509,1,0.0557,0.0101,0.0,0.149,0.701,200.381
spotify:track:1p2ehnlQE4wkAndTCKCPhx,Englishman In New York,Y-Generation,0.639,0.644,9,-8.311,1,0.0552,0.429,4.08e-05,0.163,0.557,101.983
spotify:track:71DxDMPiElIeGgvJvtITXR,New Attitude,Y-Generation,0.81,0.722,11,-7.101,0,0.0429,0.0877,0.000885,0.529,0.963,138.011
spotify:track:5XxAot4hMB05EYll0yDjM5,Doris Day,Y-Generation,0.93,0.579,6,-8.206,1,0.0587,0.0168,0.00551,0.0658,0.964,132.008
spotify:track:2CIDqYfIYfl9vx02wIyCG9,All Through the Night,Y-Generation,0.573,0.65,8,-5.934,1,0.0257,0.201,1.58e-06,0.048,0.346,95.1
spotify:track:6AJlcxjEO2baFC24GPsJjg,"Holding Out for a Hero - From ""Footloose"" Soundtrack",Y-Generation,0.575,0.811,9,-10.981,0,0.0401,0.0159,4.37e-06,0.0902,0.873,149.671
spotify:track:59Kgh51EFCR4G1Pl6qKqHn,Free Fallin',Y-Generation,0.622,0.622,5,-7.342,1,0.0243,0.114,0.0,0.056,0.561,84.273
spotify:track:3ykoHa2tIGBtH7XZiYekWL,Do I Do - Single Version,Y-Generation,0.705,0.863,11,-10.277,1,0.0515,0.0839,1.04e-05,0.287,0.857,113.296
spotify:track:48Ej1CDmpsETlImicgiXWC,Luka,Y-Generation,0.637,0.781,6,-8.263,1,0.031,0.194,0.000115,0.131,0.789,124.939
spotify:track:0tFscEe2fMwsHflVPsyaAD,House Of Broken Love,Y-Generation,0.581,0.468,9,-15.763,0,0.0314,0.0251,0.0845,0.0831,0.49,116.04
spotify:track:0vLwL4xuJ3s7SeaCdvMqkY,Call Me,Y-Generation,0.551,0.628,2,-13.799,1,0.036,0.0336,0.000194,0.151,0.777,142.167
spotify:track:4u6KlyDfML0FndHhL3Pjfn,I Don't Know Anybody Else (Club Mix),Y-Generation,0.738,0.891,10,-7.368,0,0.0404,0.0016,0.0764,0.341,0.555,120.941
spotify:track:0QZdWUnsvMCKG7ikgct9wG,"I'm So Excited - 12"" Remix",Y-Generation,0.583,0.645,7,-12.249,0,0.0388,0.077,0.0226,0.096,0.849,182.779
spotify:track:79wbJeLkXOlJh4AzaWCWfL,How Will I Know,Y-Generation,0.761,0.739,6,-3.591,1,0.0369,0.178,3.35e-06,0.23,0.656,118.997
spotify:track:6lt85gfkMg3zyEhKnHfY1W,Sweet Freedom - Extended Club Version,Y-Generation,0.71,0.978,7,-3.149,0,0.0792,0.0255,0.0441,0.0478,0.861,129.991
spotify:track:3USwwsjEPUDbKVqRaAAY4d,Part-Time Lover,Y-Generation,0.669,0.709,10,-10.299,0,0.0463,0.0984,0.0,0.073,0.961,174.525
spotify:track:6ezBOkZCjclRIRzfHgGLEr,Give It Up,Y-Generation,0.675,0.7,1,-8.944,0,0.0366,0.0402,0.000518,0.114,0.798,114.266
spotify:track:1IELNoCUzljVTImHmG7RWF,Enna Saththam Indha Neram,Y-Generation,0.838,0.438,9,-11.778,1,0.0691,0.65,0.0382,0.114,0.688,125.977
spotify:track:7arHM2KZ0KzIZXFVDRGClI,Holiday,Y-Generation,0.813,0.699,7,-8.656,1,0.0458,0.0251,0.0135,0.0527,0.732,117.548
spotify:track:2TqGeGd3f4w1l0Y2hMaLkI,1.000.000 Sterren,Y-Generation,0.569,0.826,0,-8.174,1,0.0803,0.129,0.0,0.327,0.693,122.337
spotify:track:6jAXa0R9iD46SPYIabpXJV,I Say A Little Prayer - Love To Infinity's Classic Radio Mix,Y-Generation,0.677,0.921,4,-5.862,0,0.0417,0.00654,8.6e-06,0.322,0.447,126.023
spotify:track:06c2L1gFGjdtqIDZ9lleH5,Why Tell Me Why,Y-Generation,0.649,0.77,1,-5.779,0,0.0591,0.234,0.0,0.587,0.382,112.344
spotify:track:3OF9rTCYjLEplmYMynYvHG,Night and Day,Y-Generation,0.517,0.12,10,-21.835,1,0.0393,0.976,0.2,0.1,0.2,150.436
spotify:track:7yzbimr8WVyAtBX3Eg6UL9,Hallelujah,Y-Generation,0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143
spotify:track:6HYf9ZEZKuxy581QVmYA6c,She Blinded Me With Science,Y-Generation,0.799,0.755,9,-11.538,1,0.0419,0.108,0.169,0.0661,0.975,128.695
spotify:track:4cY1KFcIcTkjXxxF4KVDpY,In A Big Country,Y-Generation,0.616,0.706,4,-9.082,1,0.0357,0.00247,0.00281,0.116,0.849,126.357
spotify:track:4aqCPPCnEQCuI4bC18wm1W,You're a Friend of Mine,Y-Generation,0.595,0.919,11,-6.154,1,0.038,0.0707,7.14e-05,0.212,0.74,92.703
spotify:track:5PwsmKaHgL1VnLyOVFyUbx,Don't Shut Me Out,Y-Generation,0.672,0.883,10,-9.48,0,0.0554,0.019,0.0026,0.322,0.681,105.129
spotify:track:5d5e9fYtBagYyy07VsZZNU,"Dear Prudence - Live At The Royal Albert Hall, London / 1983",Y-Generation,0.482,0.789,5,-7.341,1,0.0347,0.0173,0.0125,0.665,0.232,110.533
spotify:track:4hBW3h6FnQNh7NRmyxLLG7,Valerie - Glee Cast Version,Y-Generation,0.651,0.889,5,-5.236,1,0.0694,0.00308,0.0,0.417,0.813,107.009
spotify:track:2pH562uKymLxYYrLiHJelf,Little Fighter,Y-Generation,0.511,0.767,6,-9.294,1,0.0508,0.0138,5.06e-06,0.0994,0.467,134.619
spotify:track:3CdGMGuadrX7Dyw6Zwn1VR,In The Air Tonight - Croatia Squad Remix,Y-Generation,0.814,0.843,2,-4.57,1,0.0422,0.011,1.07e-05,0.0634,0.784,121.998
spotify:track:7bkyXSi4GtVfD7itZRUR3e,Material Girl,Y-Generation,0.775,0.616,0,-12.676,1,0.0317,0.246,6.77e-06,0.0511,0.98,136.63
spotify:track:179SfVFJ0ZN41toTxnpgRD,The Glamorous Life,Y-Generation,0.759,0.675,3,-14.366,0,0.0422,0.0261,0.0341,0.431,0.866,127.522
spotify:track:0AdlDDrKUcN9qDCuHayci4,I'm Waiting for Your Love,Y-Generation,0.828,0.631,9,-8.398,0,0.0484,0.206,4.02e-06,0.0584,0.712,114.272
spotify:track:7vmXdsAKYtUb5zChrGzKw8,Need You Tonight,Y-Generation,0.814,0.724,10,-4.267,0,0.0712,0.0652,0.327,0.0772,0.887,108.904
spotify:track:1FE3Cf3SUdxJkFGrdYpqQT,Light Up My Life,Y-Generation,0.613,0.874,4,-5.912,0,0.262,0.0173,0.0,0.839,0.392,121.995
spotify:track:7aeW3CrQAyQTk4PqwIYCVU,Physical,Y-Generation,0.84,0.796,4,-6.18,0,0.0454,0.125,8.82e-06,0.302,0.81,124.297
spotify:track:0oVFu23IVMbfQJfep2tTno,Old Time Rock & Roll,Y-Generation,0.752,0.82,6,-8.104,1,0.0284,0.051,8.37e-06,0.114,0.969,123.946
spotify:track:2kMznwegbRchr89Da3tvTf,I Know What Boys Like,Y-Generation,0.499,0.864,6,-4.765,0,0.0744,0.0205,0.0,0.0497,0.561,103.371
spotify:track:7fRvtXvJMpGfTLdF0M09a1,Talking In Your Sleep,Y-Generation,0.72,0.967,9,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766
spotify:track:3WxXGGuZCYIz3Y3jbLtLvC,True - 2003 Remaster,Y-Generation,0.777,0.521,0,-8.443,1,0.0277,0.359,0.105,0.0594,0.335,97.624
spotify:track:01Q4wU19hamqnhNjtuvTyI,Nobody's Fool,Y-Generation,0.367,0.445,9,-13.615,0,0.0286,0.0478,0.00284,0.163,0.149,67.197
spotify:track:7qwZHrDh5uPfyk6yl6Hl7Y,Digital Display,Y-Generation,0.703,0.758,11,-6.814,0,0.0605,0.0371,0.00609,0.301,0.876,130.372
spotify:track:58E1XVmZTODC67YNjneuXM,Tainted Love,Y-Generation,0.542,0.45,7,-9.931,0,0.0361,0.558,6.43e-06,0.579,0.626,144.437
spotify:track:6ppEgy9Y7EtJXQVqT3hkER,From The Beginning - Live,Y-Generation,0.347,0.721,4,-9.309,0,0.0432,0.0941,0.0568,0.968,0.428,127.447
spotify:track:1JLZcz3FsDAz3oxIRyRfW3,Hey Nineteen - Original Mix,Y-Generation,0.838,0.799,11,-8.748,0,0.0562,9.36e-05,0.748,0.0178,0.819,124.023
spotify:track:5XcZRgJv3zMhTqCyESjQrF,Poison,Y-Generation,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698
spotify:track:2xKMAank7uRw7EHAl06Y3g,Giving It Up For Your Love,Y-Generation,0.796,0.69,0,-10.972,1,0.0376,0.304,3.14e-05,0.17,0.827,107.49
spotify:track:6aQ2Xtx7z1p2VM9w26yCZq,Jump - Armin van Buuren Remix,Y-Generation,0.597,0.848,0,-4.306,1,0.0287,0.000262,0.0332,0.0995,0.141,130.002
spotify:track:7avYl4vrpv1agYF2bEVwSq,Nothing Compares 2 U - Live,Y-Generation,0.464,0.692,5,-5.574,1,0.0281,0.241,3.97e-05,0.989,0.117,60.022
spotify:track:24y09nBEJNRP46uA0FRQQ2,"I Melt with You (7"" Mix)",Y-Generation,0.467,0.641,0,-12.203,1,0.0448,0.000388,8.47e-05,0.0594,0.587,156.134
spotify:track:1HPJOoIVdUPuaebxzMrVaD,Words - Original Version 1983,Y-Generation,0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763
spotify:track:4c6KvhVNtJSCgNV6HfFhln,Doing It All For My Baby,Y-Generation,0.378,0.604,0,-12.381,1,0.0322,0.257,0.0,0.238,0.8,91.679
spotify:track:4kjgGgDbNN4nR3OZYuRkUe,All Night Long (All Night),Y-Generation,0.728,0.556,1,-12.888,1,0.0472,0.136,0.00298,0.0455,0.805,108.81
spotify:track:4zjGsa5pIzmL3jYB1PUVQO,I Want To Know What Love Is - BLOND:ISH Sunrise Jungle Rework,Y-Generation,0.748,0.567,3,-7.04,0,0.0311,0.000656,0.027,0.141,0.656,103.992
spotify:track:0B8dJbFyc2SZgiolBwNQsM,True - Live from the N.E.C.,Y-Generation,0.411,0.872,0,-4.317,1,0.0385,0.0913,0.00028,0.956,0.299,104.934
spotify:track:5QmFXjtfG8OS5m7RlO9Tgx,Nilaave Vaa,Y-Generation,0.666,0.289,4,-10.493,1,0.0317,0.864,0.0677,0.138,0.548,111.924
spotify:track:0X8EtINsuHEHjZzL856NMS,Stop,Y-Generation,0.656,0.683,11,-7.158,1,0.0764,0.12,0.0443,0.123,0.961,184.885
spotify:track:0Fyj9w0HVfjoxm9S8nGClt,Orinoco Flow,Y-Generation,0.685,0.46,0,-11.223,1,0.0283,0.797,0.257,0.101,0.566,114.995
spotify:track:5516Fo5YISqWZVqda1Q6O4,Kalyaana Maalai,Y-Generation,0.515,0.471,1,-10.979,0,0.0297,0.977,0.537,0.32,0.692,151.502
spotify:track:46T7WAIHdt9v6xsqtWU6CH,Because The Night (Radio Edit),Y-Generation,0.802,0.855,11,-6.158,0,0.0413,0.233,0.00148,0.0959,0.35,141.02
spotify:track:2rVZC1JG8pBIuUUdrpvjPx,Too Young To Fall In Love,Y-Generation,0.486,0.811,7,-5.853,0,0.0346,0.135,0.0419,0.125,0.852,99.595
spotify:track:5pSvjjfsh34sLrkYSNGCl4,Down Under,Y-Generation,0.738,0.809,11,-4.368,0,0.026,0.0964,0.00918,0.18,0.906,107.233
spotify:track:1bgW6IeRlRQ4ijwbaWnUFL,Heat Of The Moment,Y-Generation,0.298,0.885,1,-5.532,1,0.0512,0.189,9.39e-06,0.352,0.627,135.532
spotify:track:4ZCLM74MYhUy80TPiaAuee,When the Children Cry,Y-Generation,0.493,0.242,4,-13.593,0,0.0291,0.68,0.0,0.071,0.345,130.258
spotify:track:7lAQeOgaP3srQI0hgzkpZM,Eye In The Sky,Y-Generation,0.756,0.521,2,-10.414,1,0.0299,0.42,4.95e-05,0.254,0.503,111.918
spotify:track:0Zt9fqRK58Y0onY1VwaKp7,She Drives Me Crazy,Y-Generation,0.796,0.693,2,-6.02,1,0.0413,0.164,1.77e-05,0.0408,0.954,108.8
spotify:track:26N5ikT5aXOoLn3f1y0EQy,Solsbury Hill - Live,Y-Generation,0.519,0.672,11,-11.242,1,0.033,0.0304,1.86e-05,0.98,0.544,108.174
spotify:track:263aNAQCeFSWipk896byo6,Friday I'm in Love,Y-Generation,0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203
spotify:track:02qLZQc0tobtzxQ5aMQAXj,Tú - Spanish Version,Y-Generation,0.66,0.713,4,-7.301,1,0.025,0.387,2.91e-05,0.0874,0.828,101.931
spotify:track:58mFu3oIpBa0HLNeJIxsw3,Heaven Is A Place On Earth,Y-Generation,0.64,0.81,4,-10.19,1,0.033,0.031,2.22e-06,0.0492,0.804,122.868
spotify:track:0m4jVVZrsv0bLkAr1uM6UG,Do That To Me One More Time,Y-Generation,0.728,0.524,7,-8.227,1,0.0255,0.563,0.000131,0.0913,0.51,90.262
spotify:track:6VlDXnF3tlcrelwcIJK2QB,Bloedend Hart,Y-Generation,0.622,0.598,11,-7.569,0,0.0434,0.136,4.87e-05,0.115,0.583,115.047
spotify:track:3r0Rhl5Zdo9YjACZNsaBvN,Nite and Day,Y-Generation,0.655,0.477,1,-9.616,0,0.0421,0.029,0.000221,0.0518,0.642,92.097
spotify:track:4IGvSC8jBYkFnJmBpfORzp,Rock me Amadeus - live Version,Y-Generation,0.486,0.988,2,-3.894,1,0.201,0.0979,1.07e-06,0.955,0.399,89.719
spotify:track:0DY0W5cg49y3T33xRsKxSA,Africa - Live,Y-Generation,0.517,0.84,1,-7.734,0,0.0576,0.175,7.21e-05,0.978,0.302,93.167
spotify:track:2lzbKVKSUVeb01ytbHA8PS,Stand by Me,Y-Generation,0.668,0.271,9,-10.321,1,0.0379,0.5,2.53e-06,0.233,0.694,119.08
spotify:track:0fHTVPRRKmWaRuIwrsNTMp,La parte de adelante,Y-Generation,0.591,0.777,9,-6.307,1,0.0401,0.494,0.0,0.383,0.621,123.264
spotify:track:69U1Mlh2xMxx3SGOL1mSXQ,Rhythm Is Gonna Get You,Y-Generation,0.758,0.901,4,-7.937,0,0.0399,0.166,0.0477,0.0727,0.818,124.982
spotify:track:5i74c3sUavuMGERRZDWrZu,On The Move,Y-Generation,0.623,0.987,10,-8.523,0,0.0452,0.0574,0.953,0.293,0.693,142.845
spotify:track:2GRL794l2R1SFJc3Z0pIlr,Away,Y-Generation,0.6,0.752,0,-8.984,1,0.0358,0.165,7.12e-06,0.157,0.541,121.079
spotify:track:1MopoqFo6MCOpBjKdLqV6X,The Killing Moon - Live,Y-Generation,0.488,0.626,7,-8.818,1,0.0338,0.159,0.00424,0.63,0.451,120.898
spotify:track:1NEOEIu33Hn9F4EXWiteyT,What About Me,Y-Generation,0.663,0.751,10,-5.386,1,0.0534,0.136,0.0,0.181,0.896,100.044
spotify:track:1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,Y-Generation,0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766
spotify:track:68OKGv6gxjAXEQVhLXfbEV,Just Can't Get Enough - Live,Y-Generation,0.373,0.961,2,-7.789,1,0.0685,0.00372,0.0449,0.546,0.525,127.935
spotify:track:1RbOObDFn7GOseR1w529Zj,Things Can Only Get Better,Y-Generation,0.752,0.743,7,-6.083,1,0.0331,0.0314,0.000117,0.128,0.832,108.254
spotify:track:2fat5tConMGgJNI6AOn2RJ,Nooru Varusham - Male Version,Y-Generation,0.445,0.696,7,-8.858,0,0.205,0.531,0.0,0.135,0.927,69.472
spotify:track:1B7LH1eBudymShtn88qoEt,Cold Blood,Y-Generation,0.581,0.686,6,-14.353,1,0.0279,0.00147,5.97e-06,0.347,0.859,141.034
spotify:track:2lFFiNm0XtgJ6wkdncTB4k,Drive - 2017 Remaster,Y-Generation,0.261,0.703,6,-7.871,1,0.0414,0.115,0.00078,0.102,0.405,83.495
spotify:track:0rtRzLtNiHsXetEh0TwYci,Seminare,Y-Generation,0.496,0.172,7,-19.194,1,0.0468,0.915,0.0107,0.114,0.274,126.19
spotify:track:4zTHz3ZwmafYqXnssPy64y,Pa,Y-Generation,0.912,0.721,4,-8.097,0,0.0507,0.139,0.00384,0.112,0.961,128.67
spotify:track:6S9vpIpLYn0ohYtw6DYnm1,Goody Two Shoes,Y-Generation,0.621,0.982,1,-4.762,0,0.0859,0.0194,0.00408,0.0352,0.531,95.672
spotify:track:56SnVQVuJuqnYA6rLdcg32,Miss Me Blind - Remastered 2003,Y-Generation,0.768,0.816,7,-6.66,0,0.0388,0.394,0.0,0.313,0.794,121.932
spotify:track:5hh0yRDduqchTFMiM9swmn,Cradle of Love - Live in Nashville,Y-Generation,0.427,0.961,0,-5.003,0,0.0454,0.00853,0.000208,0.98,0.484,154.066
spotify:track:3X0hOQNe0T6EIUOaFdiRFc,Out in the Night,Y-Generation,0.769,0.57,8,-13.77,1,0.0518,0.24,0.00746,0.099,0.929,113.107
spotify:track:4frelkLhC4ATqJH9VGJztu,Spirits In The Material World,Y-Generation,0.833,0.663,9,-7.859,0,0.058,0.273,0.016,0.0327,0.859,141.551
spotify:track:1nbMkRhfldXcmCyB83x8lK,Take On Me,Y-Generation,0.42,0.955,6,-3.92,0,0.178,0.00582,0.000511,0.0931,0.534,169.209
spotify:track:1V7bZ9gEIwFQpm8yGxRHNA,If You Really Love Me (How Will I Know),Y-Generation,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984
spotify:track:3w2nAUe9ty6CnFApXyhKuq,The Killing Jar - Lepidopteristic Mix / Remastered 2014,Y-Generation,0.729,0.769,5,-7.635,1,0.0406,0.106,0.000389,0.0755,0.916,140.4
spotify:track:7FlwylpJSe3ea6m1IrkizS,West End Girls - 2001 Remaster,Y-Generation,0.648,0.947,4,-6.617,0,0.0369,0.0114,0.0567,0.105,0.602,113.255
spotify:track:58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,Y-Generation,0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697
spotify:track:7azo4rpSUh8nXgtonC6Pkq,Thriller,Y-Generation,0.764,0.887,11,-3.726,1,0.0744,0.0816,0.00011,0.847,0.72,118.427
spotify:track:2AjlFU9FurC0YAiLvnsobC,"I'm On Fire - Live at Giants Stadium, E. Rutherford, NJ - August 1985",Y-Generation,0.379,0.333,4,-18.381,1,0.0332,0.58,0.317,0.627,0.207,161.157
spotify:track:2Qb6ohyGilHLtt2YSZz4En,The Flame - Single Edit,Y-Generation,0.63,0.509,4,-12.688,1,0.027,0.536,1.86e-05,0.107,0.304,96.984
spotify:track:2OErSh4oVVAUll0vHxdr6p,Bigmouth Strikes Again - 2011 Remaster,Y-Generation,0.401,0.901,1,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799
spotify:track:07OzC5JlcaDwEkzWmvqp6y,Nasty,Y-Generation,0.839,0.89,1,-11.697,0,0.0628,0.452,0.0224,0.0866,0.575,103.652
spotify:track:4j1cAKcAYbR5Byb1Zoqcdj,Sanctify Yourself,Y-Generation,0.564,0.924,0,-6.262,1,0.0417,0.0634,0.00017,0.716,0.702,128.25
spotify:track:2vEQ9zBiwbAVXzS2SOxodY,Nothing's Gonna Stop Us Now,Y-Generation,0.643,0.801,6,-4.921,1,0.0228,0.0298,0.0,0.0719,0.534,95.988
spotify:track:6ghhnw1yxO8uev7BxdWjbN,"Elangathu (From ""Pithamagan"")",Y-Generation,0.694,0.479,0,-8.918,1,0.0307,0.36,0.0,0.195,0.735,143.974
spotify:track:1Ax2ffMFYxzzIvQkRj3nOC,"Far From Over - From ""Staying Alive"" Soundtrack",Y-Generation,0.56,0.43,8,-16.971,1,0.0362,0.0575,0.00145,0.0905,0.573,165.885
spotify:track:7BwxbmYFy0l3ROHDjV2c14,Culpable O No - Miénteme Como Siempre,Y-Generation,0.54,0.367,0,-14.238,1,0.0277,0.0367,0.0,0.0433,0.252,70.276
spotify:track:1eyKBZ3cxTmYCpdzt6Gl5S,Lust To Love,Y-Generation,0.522,0.838,2,-7.455,0,0.0687,0.471,0.0,0.0552,0.514,159.195
spotify:track:2wLjY4zTjkZHnhKb4GJNOV,Raathiriyil Poothirukum,Y-Generation,0.64,0.314,1,-14.25,1,0.0658,0.882,0.00684,0.266,0.565,80.539
spotify:track:0QVlQTzp10Tj4Xql9ZRJzo,Rooms on Fire,Y-Generation,0.615,0.921,9,-4.676,0,0.041,0.0731,0.000179,0.443,0.744,126.947
spotify:track:3D3lmTEhuWaunO1yxpYPD8,You're in Love,Y-Generation,0.567,0.867,7,-11.541,1,0.0484,0.00384,0.088,0.112,0.535,146.008
spotify:track:7iJiWZ8tp0vggWs89CwhZQ,Muthumani Maala,Y-Generation,0.71,0.562,7,-5.117,0,0.0294,0.697,0.000416,0.119,0.69,108.93
spotify:track:6uhlalfG4T4MBSoiOdq2eh,Rosalyn,Y-Generation,0.491,0.512,5,-13.044,1,0.0622,0.0125,0.131,0.0674,0.665,101.999
spotify:track:0B5kY9i9bmP7554oU4jRoO,Funkytown - Single Version,Y-Generation,0.907,0.564,0,-9.29,1,0.0568,0.000928,0.65,0.108,0.229,122.632
spotify:track:7GFkFbXPUPTAZRkGxr3VL3,Pour Some Sugar On Me - Remastered 2017,Y-Generation,0.523,0.954,1,-4.885,0,0.0788,0.00217,0.0,0.284,0.573,84.921
spotify:track:300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,Y-Generation,0.779,0.717,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.789,115.384
spotify:track:38bP8r9yx49g6pdQ90NH1X,Girlfriend - Single Version,Y-Generation,0.963,0.822,2,-6.642,1,0.106,0.475,0.0,0.17,0.908,118.499
spotify:track:4Ljl6sAyyISV61I8zg6vLj,The Riddle,Y-Generation,0.771,0.738,11,-7.82,1,0.0462,0.0496,0.000139,0.322,0.386,124.014
spotify:track:0yT3JBkQzJNaS2mCXSPI8Z,I Can't Go for That (No Can Do),Y-Generation,0.873,0.373,0,-12.685,0,0.0464,0.0213,2.43e-05,0.0497,0.972,110.67
spotify:track:2cTK6BnEKdLSDDJtr3Ccjc,Ballet For A Rainy Day - Remastered 2001,Y-Generation,0.421,0.753,7,-5.336,1,0.0324,0.357,0.0,0.138,0.657,158.194
